url,title,part_id,brand,availability,price,symptoms,product_types,installation_difficulty,installation_time,related_parts,replacement_parts,video_url,description
https://www.partselect.com/PS16555330-Whirlpool-W11545764-SWITCH.htm?SourceCode=18,SWITCH W11545764,PS16555330,Whirlpool,In Stock,25.43,N/A,Dishwasher.,N/A,N/A,N/A,"W11036170,  W11255994",N/A,N/A
https://www.partselect.com/PS2099645-Whirlpool-99002254-Door-Switches-and-Holder-Assembly.htm?SourceCode=18,Door Switches and Holder Assembly 99002254,PS2099645,Whirlpool,In Stock,60.09,Will Not Start | Door latch failure | Door won’t close,Dishwasher.,Easy,15 - 30 mins,N/A,"AP4113223,  780069,  9-3086,  903086,  99001077,  99002254",https://www.youtube.com/watch?v=k_DIMA9BMIU,"This part senses when the dishwasher door is closed so the cycle can start, and prevents it from starting if the door is not closed. If the dishwasher will not start or will not close, you may need to replace the door switches and holder assembly, also known as the door latch assembly. The dishwasher will not start if this part is defective. It includes two switches and the holder, this part does not include the handle or screws. Tools needed are T20 torx driver, needle nose pliers, and 1/4 inch nut driver. This is a genuine OEM part that is sourced directly from the manufacturer."
https://www.partselect.com/PS12585690-Frigidaire-5304517587-Dishwasher-Switch-Assembly.htm?SourceCode=18,Dishwasher Switch Assembly 5304517587,PS12585690,Frigidaire,In Stock,70.99,Will Not Start,Dishwasher.,Really Easy,30 - 60 mins,N/A,AP6802340,https://www.youtube.com/watch?v=d6AvOkulk_g,"This switch assembly is a genuine OEM replacement part used in dishwashers. It controls the various functions of the dishwasher. It includes multiple switches arranged on a control panel, allowing users to select different wash cycles, adjust settings such as temperature or delay start, and activate special features like heated dry or sanitizing options. These switches are activated by pressing buttons on the touchpad which provides users with a convenient and easy-to-use interface to customize their dishwashing experience. The switch assembly may fail due to malfunctioning switches or faulty wiring, resulting in difficulty selecting or adjusting settings, or the appliance failing to start or complete a cycle properly."
https://www.partselect.com/PS1481922-GE-WD21X10261-Interlock-Switch.htm?SourceCode=18,Interlock Switch WD21X10261,PS1481922,GE,In Stock,32.93,Will Not Start | Won’t Start | Door latch failure,"Dishwasher, Dryer, Washer Dryer Combo.",Really Easy,30 - 60 mins,N/A,"AP3994765,  1263984,  WD21X557",https://www.youtube.com/watch?v=d6AvOkulk_g,The interlock switch may also be referred to as a belt switch. This part is a simple on/off mechanism that prohibits the appliance from operating when the door is open. This is a part for your dryer. The interlock switch senses the door is shut and the dryer can begin. This part might need to be replaced if your dryer is not starting or is in process while the door is open. The black rectangular part of the switch is approximately 2 inches long and a 1/2-inch wide with two gold plates on either end. This is a genuine OEM part that is sourced right from the manufacturer.
https://www.partselect.com/PS8690623-GE-WD21X10519-Flood-Switch.htm?SourceCode=18,Flood Switch WD21X10519,PS8690623,GE,In Stock,46.51,Not drying dishes properly | Will not fill with water | Not cleaning dishes properly | Not draining,Dishwasher.,Easy,30 - 60 mins,N/A,"AP5781465,  WD21X10492,  WD21X20204",https://www.youtube.com/watch?v=6r7NTn5eErY,"This is a flood switch assembly for your washer. The flood switch controls the hot and cold water filling your washer tub to ensure the proper amount of water. You may need to replace this part if your washer is overfilling or underfilling with water. It is about 5.5 inches in length, and mostly black in color with a green tip."
https://www.partselect.com/PS12394435-Samsung-DD81-02132A-Dishwasher-Door-Switch.htm?SourceCode=18,Dishwasher Door Switch DD81-02132A,PS12394435,Samsung,In Stock,64.27,Door latch failure | Door won’t close,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP6287051,  DD81-01629A",https://www.youtube.com/watch?v=FUWBup3ZVQo,"This door switch is for dishwashers.

The door switch detects when the door is closed so the dishwasher can start.

Unplug the dishwasher or shut off the house circuit breaker before installing this part. Wear work gloves to protect your hands."
https://www.partselect.com/PS16762497-GE-WD21X31898-CONFIGURED-UI-BOARD.htm?SourceCode=18,CONFIGURED UI BOARD WD21X31898,PS16762497,GE,In Stock,73.10,Will Not Start,Dishwasher.,A Bit Difficult,1- 2 hours,N/A,"WD21X24824,  WD21X25726,  WD21X26185,  WD21X32006",N/A,N/A
https://www.partselect.com/PS11769758-Whirlpool-W10910626-Control-Panel-Stainless.htm?SourceCode=18,Control Panel - Stainless W10910626,PS11769758,Whirlpool,In Stock,201.79,Will Not Start,Dishwasher.,N/A,N/A,N/A,W10839474,https://www.youtube.com/watch?v=d6AvOkulk_g,"The stainless steel control panel assembly is an OEM replacement part for select Whirlpool, KitchenAid, Maytag, Jenn-Air, Amana, Inglis, and Magic Chef dishwashers. It houses the buttons, LED displays, and electronic components required to operate the dishwasher. Unplug the dishwasher and shut off the water supply before installation. Use gloves for safety. Check your model’s parts diagram for included components and verify compatibility before ordering. This part may not be in stock; contact customer service or check availability online."
https://www.partselect.com/PS12743197-GE-WD21X25696-CONTROL-BOARD-FUSE-4-1-AMP.htm?SourceCode=18,CONTROL BOARD FUSE 4.1 AMP WD21X25696,PS12743197,GE,In Stock,13.67,Will Not Start,Dishwasher.,N/A,N/A,N/A,WD21X24482,https://www.youtube.com/watch?v=bWC44fHn0As,N/A
https://www.partselect.com/PS12365196-Frigidaire-5304512731-BOARD.htm?SourceCode=18,BOARD 5304512731,PS12365196,Frigidaire,In Stock,86.40,Will Not Start,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP6285991,  154552001,  154635501,  154718501,  154776601,  154776602,  154783201,  5304500991,  5304501595,  5304502611,  5304506728,  807024701,  807024702",https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a genuine control board, which works with dishwashers."
https://www.partselect.com/PS17137058-GE-WD21X31902C-Configured-User-Interface-Control-Board.htm?SourceCode=18,Configured User Interface Control Board WD21X31902C,PS17137058,GE,In Stock,211.35,Will Not Start,Dishwasher.,Easy,1- 2 hours,N/A,"WD21X22175,  WD21X22236,  WD21X22237,  WD21X22366,  WD21X22804,  WD21X22955,  WD21X22956,  WD21X23462,  WD21X23702,  WD21X23709,  WD21X26178,  WD21X26179,  WD21X31902,  WD21X32000",https://www.youtube.com/watch?v=d6AvOkulk_g,"This is the user interface control board for various dishwashers. The user interface panel is what you directly interact with on your dishwasher to start and stop it and select the specific cycle you want. If your user interface panel is not responding and you have tested your dishwasher to ensure no other part could be at fault, it will need to be replaced immediately for it to regain function. Replacing this panel will requires some disassembly of your dishwasher, and will require tools like a screwdriver, wrench, and a pair of pliers. This OEM user interface panel measures approximately 14-inches wide and is sold individually."
https://www.partselect.com/PS16873737-GE-WD21X32165-Main-Control-Board.htm?SourceCode=18,Main Control Board WD21X32165,PS16873737,GE,In Stock,125.00,Will Not Start,Dishwasher.,A Bit Difficult,More than 2 hours,N/A,"WD21X24498,  WD21X25198,  WD21X25732",https://www.youtube.com/watch?v=d6AvOkulk_g,"This main control board is a genuine OEM part that is designed for dishwashers. It is responsible for controlling the operation of the dishwasher. It monitors all the dishwasher cycles including wash, rinse, dry, and sanitization. It receives input from the control panel and sends commands to various components of the dishwasher, such as the motor, pump, heating element, and sensors, to control the different cycles and functions of the appliance. Signs of a faulty control board include an unresponsive control panel, error codes, interrupted wash cycles, or a burning smell, which indicates a short circuit."
https://www.partselect.com/PS16762502-GE-WD21X31904-CONFIGURED-UI-BOARD.htm?SourceCode=18,CONFIGURED UI BOARD WD21X31904,PS16762502,GE,In Stock,74.05,Will Not Start,Dishwasher.,N/A,N/A,N/A,"WD21X24825,  WD21X25728,  WD21X26183,  WD21X32002",N/A,N/A
https://www.partselect.com/PS16762498-GE-WD21X31899-CONFIGURED-UI-BOARD.htm?SourceCode=18,CONFIGURED UI BOARD WD21X31899,PS16762498,GE,In Stock,111.91,Will Not Start,Dishwasher.,Easy,1- 2 hours,N/A,"WD21X10501,  WD21X10512,  WD21X10521,  WD21X10534,  WD21X10537,  WD21X20067,  WD21X20723,  WD21X21918,  WD21X22214,  WD21X22235,  WD21X22365,  WD21X22803,  WD21X22960,  WD21X23463,  WD21X23703,  WD21X32003",N/A,N/A
https://www.partselect.com/PS16762507-GE-WD21X31909-CONFIGURED-UI-BOARD.htm?SourceCode=18,CONFIGURED UI BOARD WD21X31909,PS16762507,GE,In Stock,70.03,Will Not Start,Dishwasher.,A Bit Difficult,30 - 60 mins,N/A,"WD21X24821,  WD21X25729,  WD21X26182,  WD21X32001",N/A,N/A
https://www.partselect.com/PS16762508-GE-WD21X31910-CONFIGURED-UI-BOARD.htm?SourceCode=18,CONFIGURED UI BOARD WD21X31910,PS16762508,GE,In Stock,128.34,Will Not Start,Dishwasher.,Easy,30 - 60 mins,N/A,"WD21X10499,  WD21X10502,  WD21X10503,  WD21X10513,  WD21X10522,  WD21X10535,  WD21X10536,  WD21X10538,  WD21X10546,  WD21X21919,  WD21X22215,  WD21X22238,  WD21X22239,  WD21X22368,  WD21X22806,  WD21X23003,  WD21X23097,  WD21X23461,  WD21X23701,  WD21X23705
                        
                            ...
                            Show more
                        
                        , WD21X32004,  WD35X20290,  WD35X20291
                         Show less",https://www.youtube.com/watch?v=d6AvOkulk_g,The user interface displays the dishwasher settings and lets you select the cycle.
https://www.partselect.com/PS12085764-Samsung-DD97-00509A-Rotor-Assembly-Upper.htm?SourceCode=18,Rotor Assembly (Upper) DD97-00509A,PS12085764,Samsung,On Order,54.27,N/A,Dishwasher.,N/A,N/A,N/A,113279,N/A,N/A
https://www.partselect.com/PS5136127-Whirlpool-W10537869-Motor.htm?SourceCode=18,Motor W10537869,PS5136127,Whirlpool,In Stock,67.15,Leaking | Not cleaning dishes properly,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP5650272,  W10195076,  W10476222,  W10537869VP,  W10849439",https://www.youtube.com/watch?v=edsv5aJCEEA,"Also know as a diverter valve. This diverter motor  is for dishwashers.

Diverter motor  controls the flow of water to the spray arms.

Unplug the dishwasher and shut off the water supply before installing this part. Wear work gloves to protect your hands."
https://www.partselect.com/PS3497737-Frigidaire-154844301-Pump-Motor-Kit.htm?SourceCode=18,Pump Motor Kit 154844301,PS3497737,Frigidaire,In Stock,184.95,Noisy | Not cleaning dishes properly | Leaking | Will Not Start,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP5272221,  1940268,  154488001,  154588701,  154792801,  154794401",https://www.youtube.com/watch?v=mSQw1htEPGg,This kit includes the motor and o-rings.
https://www.partselect.com/PS11757388-Whirlpool-WPW10757217-Circulation-Pump-and-Motor.htm?SourceCode=18,Circulation Pump and Motor WPW10757217,PS11757388,Whirlpool,In Stock,144.10,Noisy | Not cleaning dishes properly | Will Not Start | Leaking,Dishwasher.,Easy,1- 2 hours,N/A,"AP6024038,  8193509,  8193531,  8268378,  8268398,  8268405,  8268407,  8268408,  8268409,  8531020,  8531021,  8534941,  8534942,  8535089,  8535759,  8535760,  8564073,  W10239404,  W10757217",https://www.youtube.com/watch?v=pAKz1gMUWDA,"The circulation pump and motor is located near the bottom of the dishwasher. The part functions by spinning the impeller of the circulation pump, which is used to move the water through the spray arms during the wash cycle. Before you begin this repair, it is recommended that you pull your dishwasher out of the cabinet, so you can tip the dishwasher to one side and gain better access to the circulation pump and motor. Be sure to disconnect the power source and the water source to the dishwasher before you begin this repair. To complete this repair you will need a 1/4 inch nut driver and a 3/8 inch nut driver."
https://www.partselect.com/PS11773089-Whirlpool-W11032770-MOTOR-PUMP.htm?SourceCode=18,MOTOR-PUMP W11032770,PS11773089,Whirlpool,In Stock,143.46,Not cleaning dishes properly | Will Not Start | Leaking | Noisy,Dishwasher.,Really Easy,1- 2 hours,N/A,"AP6039091,  W10349483,  W10440715,  W10510667,  W10529163,  W10816492,  W10864037,  W10885542,  WPW10510667,  WPW10529163",https://www.youtube.com/watch?v=0jgeiVB_YO4,"This OEM circulation pump and motor assembly fits select Whirlpool, KitchenAid, Maytag, Jenn-Air, Amana, Magic Chef, and Kenmore dishwashers. It powers water flow through the spray arms, ensuring effective cleaning."
https://www.partselect.com/PS3501031-Frigidaire-154859101-Dishwasher-Circulation-Motor-Pump-Kit-with-Harness.htm?SourceCode=18,Dishwasher Circulation Motor & Pump Kit with Harness 154859101,PS3501031,Frigidaire,In Stock,192.95,Not cleaning dishes properly | Leaking | Noisy | Will Not Start,Dishwasher.,Easy,30 - 60 mins,N/A,"AP5272389,  1940277,  154859101,  154369501,  154395401,  154395402,  154395403,  154405501,  154418301,  154418302,  154520501,  154523501,  154536101,  154539901,  154574701,  154588402,  154588801",https://www.youtube.com/watch?v=fw-fXvW0YZ4,"This part has been redesigned by the manufacturer and may appear different, but will function the same.  This kit helps propel the water through the spray arms."
